title,intro,category,comp_name,comp_addr,role,requirement,preferred,due,tech_stack,welfare,procedure
AI Researcher / Engineer,"• 문서 기반의 검색 엔진 개발
\- Retrieval: 고객사의 문서 내에서 적절한 정보를 추출하도록 검색 시스템을 고도화합니다\.
\- Keyword base: 각 고객사 문서의 특징과 유니크한 키워드에 대응하는 시스템을 개발합니다\. \(ex\. ""파이프""에 대한 질문에 도메인 특성을 고려한 정보 검색\)
\- Semantic base: 고객의 질문과 의미론적으로 유사한 정보를 검색하는 시스템을 개발합니다\. \(ex\. ""태풍""에 대한 질문에 ""천재지변"" 정보 검색\)
\- Answer: 고객의 질문에 대한 적절한 답변을 생성 혹은 추출하는 시스템을 고도화합니다\.
\- RAG: Retrieval System과 LLM Model을 활용해 적절한 답변을 생성합니다\.
\- Answer Extraction: 고객사의 문서로 부터 적절한 답변 Span을 추출합니다\.

<br>
• 모델 개발
\- sLLM: 오픈소스 모델\(ex\. llama 등\)을 활용하여 Instruction을 잘 따르고 Human preference도 잘하는 모델을 만듭니다\.
\- Multi\-modal: 복잡한 표, 그래프, 이미지를 기반으로 정답을 생성하는 Multi\-modal LLM을 개발합니다\.

<br>
• 엔지니어링
\- MLops: LLM Model 서빙 및 학습, Triton을 이용한 모델 자동 서빙, MLFlow를 이용한 실험 관리 등 Model과 관련된 전반적인 업무를 수행합니다\.
\- Data Pipeline: Genration Model을 활용한 Synthetic Data 생성 및 관리하는 시스템을 개발합니다\.
\- Document Layout Analysis: 다양한 문서 형태\(ex\. 테이블 구조, 다단 구조, Image format 문서 등\)에서 올바르게 텍스트 추출 및 정제하는 시스템을 개발합니다\.
\- PoC: 빠른 데모 개발, 다양한 LLM 서비스 아이디어 구현을 통해 고객의 요구사항을 빠르게 검토합니다\.",5|11|12,올거나이즈코리아,"서울 강남구 테헤란로8길 16, (역삼동) 8층","문서 기반의 검색 엔진 개발|\- Retrieval: 고객사의 문서 내에서 적절한 정보를 추출하도록 검색 시스템을 고도화합니다\.|\- Keyword base: 각 고객사 문서의 특징과 유니크한 키워드에 대응하는 시스템을 개발합니다\. \(ex\. ""파이프""에 대한 질문에 도메인 특성을 고려한 정보 검색\)|\- Semantic base: 고객의 질문과 의미론적으로 유사한 정보를 검색하는 시스템을 개발합니다\. \(ex\. ""태풍""에 대한 질문에 ""천재지변"" 정보 검색\)|\- Answer: 고객의 질문에 대한 적절한 답변을 생성 혹은 추출하는 시스템을 고도화합니다\.|\- RAG: Retrieval System과 LLM Model을 활용해 적절한 답변을 생성합니다\.|\- Answer Extraction: 고객사의 문서로 부터 적절한 답변 Span을 추출합니다\.|<br>|모델 개발|\- sLLM: 오픈소스 모델\(ex\. llama 등\)을 활용하여 Instruction을 잘 따르고 Human preference도 잘하는 모델을 만듭니다\.|\- Multi\-modal: 복잡한 표, 그래프, 이미지를 기반으로 정답을 생성하는 Multi\-modal LLM을 개발합니다\.|<br>|엔지니어링|\- MLops: LLM Model 서빙 및 학습, Triton을 이용한 모델 자동 서빙, MLFlow를 이용한 실험 관리 등 Model과 관련된 전반적인 업무를 수행합니다\.|\- Data Pipeline: Genration Model을 활용한 Synthetic Data 생성 및 관리하는 시스템을 개발합니다\.|\- Document Layout Analysis: 다양한 문서 형태\(ex\. 테이블 구조, 다단 구조, Image format 문서 등\)에서 올바르게 텍스트 추출 및 정제하는 시스템을 개발합니다\.|\- PoC: 빠른 데모 개발, 다양한 LLM 서비스 아이디어 구현을 통해 고객의 요구사항을 빠르게 검토합니다\.","문서 기반의 검색 엔진 개발|\- Retrieval: 고객사의 문서 내에서 적절한 정보를 추출하도록 검색 시스템을 고도화합니다\.|\- Keyword base: 각 고객사 문서의 특징과 유니크한 키워드에 대응하는 시스템을 개발합니다\. \(ex\. ""파이프""에 대한 질문에 도메인 특성을 고려한 정보 검색\)|\- Semantic base: 고객의 질문과 의미론적으로 유사한 정보를 검색하는 시스템을 개발합니다\. \(ex\. ""태풍""에 대한 질문에 ""천재지변"" 정보 검색\)|\- Answer: 고객의 질문에 대한 적절한 답변을 생성 혹은 추출하는 시스템을 고도화합니다\.|\- RAG: Retrieval System과 LLM Model을 활용해 적절한 답변을 생성합니다\.|\- Answer Extraction: 고객사의 문서로 부터 적절한 답변 Span을 추출합니다\.|<br>|모델 개발|\- sLLM: 오픈소스 모델\(ex\. llama 등\)을 활용하여 Instruction을 잘 따르고 Human preference도 잘하는 모델을 만듭니다\.|\- Multi\-modal: 복잡한 표, 그래프, 이미지를 기반으로 정답을 생성하는 Multi\-modal LLM을 개발합니다\.|<br>|엔지니어링|\- MLops: LLM Model 서빙 및 학습, Triton을 이용한 모델 자동 서빙, MLFlow를 이용한 실험 관리 등 Model과 관련된 전반적인 업무를 수행합니다\.|\- Data Pipeline: Genration Model을 활용한 Synthetic Data 생성 및 관리하는 시스템을 개발합니다\.|\- Document Layout Analysis: 다양한 문서 형태\(ex\. 테이블 구조, 다단 구조, Image format 문서 등\)에서 올바르게 텍스트 추출 및 정제하는 시스템을 개발합니다\.|\- PoC: 빠른 데모 개발, 다양한 LLM 서비스 아이디어 구현을 통해 고객의 요구사항을 빠르게 검토합니다\.","최신 NLP (특히 LLM) 모델을 사용하거나 공부한 경험이 있으신 분|NLP Production 개발 경험이 있으신 분|Large scale web application 개발 경험이 있으신 분|Open Source 를 사용할 때 가급적 코드의 내부를 들여다 보시는 분|AI 관련 Challenge 수상 실적(캐글 및 해커톤 등) 또는 논문 작성 경험이 있으신 분|대화형 인공지능 제품을 많이 사용해보고, 어떻게 하면 좋은 답변을 제공할지 고민해보신 분|LLM Model을 serving하거나 finetuning 해보신 분|적절한 답변 유도를 위해 Prompt engineering을 수행해보신 분",,Keras|NLP|Tensorflow|PyTorch,"**혜택 및 복지**|<span class=""colour"" style=""color:rgb(51, 51, 51)"">[글로벌 인재로 성장할 수 있는 기회] </span>|미국 휴스턴, 실리콘 밸리, 일본 도쿄에 있는 팀과 일할 수 있는 글로벌 업무 환경을 제공해드려요.|미국 법인에서의 Exchange Program(1-2개월)을 운영하며 희망할 경우 경비를 지원 해드려요.|조직 목표 달성시 글로벌팀이 한자리에 모이는 Global Offsite를 운영합니다.(2022년 12월 태국 파타야에서 진행)|<span class=""colour"" style=""color:rgb(51, 51, 51)"">[자율적이고 업무 몰입을 돕는 근무 환경]</span>|근무시간은 9시 - 6시가 기본이지만 상황에 맞게 유연한 출/퇴근이 가능해요.|고사양의 노트북과 모니터를 지원해드려요. 그 외에도 필요한 장비를 적극 지원해드리고 있습니다.|주 3회만 사무실 출근하고 나머지는 재택 할 수 있는 Hybrid Work를 시행 중이에요.|사무실에 나오시는 날은 점심/저녁 값 걱정 없도록, 식사 비용(식사 후 커피까지!)을 지원합니다.|당 떨어지는 일 없도록, 사무실에는 항시 간식을 구비하고 있어요.|재택 근무 하실 때 업무에 몰입할 수 있도록 재택 근무 환경 구축을 위한 비용을 지원해드려요.|<span class=""colour"" style=""color:rgb(51, 51, 51)"">[그 외에 제공 해드리는 것들]</span>|자기계발비를 지원해드려요.|도서 구입비용을 지원해드려요.|설과 추석에는 명절 선물을 지급해드려요.|연차 외 유급 병가제도와 연말 약 1주 간의 전사 Off기간을 운영하고 있어요.","**혜택 및 복지**
<span class=""colour"" style=""color:rgb(51, 51, 51)"">[글로벌 인재로 성장할 수 있는 기회] </span>
• 미국 휴스턴, 실리콘 밸리, 일본 도쿄에 있는 팀과 일할 수 있는 글로벌 업무 환경을 제공해드려요.
• 미국 법인에서의 Exchange Program(1-2개월)을 운영하며 희망할 경우 경비를 지원 해드려요.
• 조직 목표 달성시 글로벌팀이 한자리에 모이는 Global Offsite를 운영합니다.(2022년 12월 태국 파타야에서 진행)

<span class=""colour"" style=""color:rgb(51, 51, 51)"">[자율적이고 업무 몰입을 돕는 근무 환경]</span>
• 근무시간은 9시 - 6시가 기본이지만 상황에 맞게 유연한 출/퇴근이 가능해요.
• 고사양의 노트북과 모니터를 지원해드려요. 그 외에도 필요한 장비를 적극 지원해드리고 있습니다.
• 주 3회만 사무실 출근하고 나머지는 재택 할 수 있는 Hybrid Work를 시행 중이에요.
• 사무실에 나오시는 날은 점심/저녁 값 걱정 없도록, 식사 비용(식사 후 커피까지!)을 지원합니다.
• 당 떨어지는 일 없도록, 사무실에는 항시 간식을 구비하고 있어요.
• 재택 근무 하실 때 업무에 몰입할 수 있도록 재택 근무 환경 구축을 위한 비용을 지원해드려요.

<span class=""colour"" style=""color:rgb(51, 51, 51)"">[그 외에 제공 해드리는 것들]</span>
• 자기계발비를 지원해드려요.
• 도서 구입비용을 지원해드려요.
• 설과 추석에는 명절 선물을 지급해드려요.
• 연차 외 유급 병가제도와 연말 약 1주 간의 전사 Off기간을 운영하고 있어요."
Fullstack 개발자,"* <span class=""colour"" style=""color:rgb(68, 68, 68)"">AI모델 기반 SW 및 System 개발  : Machine Vision system</span>
* <span class=""colour"" style=""color:rgb(68, 68, 68)"">AI Model 성능개선을 위한 이미지 데이터 수집, 전처리 및 분석 프레임워크 개발</span>",1|4|25,바이트사이즈,"부산 부산진구 엄광로 176, (가야동) 동의대학교 가야캠퍼스 중앙도서관 8층","* <span class=""colour"" style=""color:rgb(68, 68, 68)"">AI모델 기반 SW 및 System 개발  : Machine Vision system</span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">AI Model 성능개선을 위한 이미지 데이터 수집, 전처리 및 분석 프레임워크 개발</span>","* <span class=""colour"" style=""color:rgb(68, 68, 68)"">AI모델 기반 SW 및 System 개발  : Machine Vision system</span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">AI Model 성능개선을 위한 이미지 데이터 수집, 전처리 및 분석 프레임워크 개발</span>","* <span class=""colour"" style=""color:rgb(68, 68, 68)"">다른 프레임워크 사용에 거부감이 없으신 분</span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">서비스 배포 및 시스템 운영 경험이 있으신 분</span>|* AI 모델과 연계 및 개발 경험이 있으신 분|* Database(RDB or non-RDB) 관련 유경험자",,Python|JavaScript|CSS|Machine Vision|HTML|Git|PyTorch|Java|MySQL,"<연봉 및 복리후생>|\*연봉|* 동종업계 최고 대우 보장|* 성과에 따른 Incentive Bonus 및 직무 중요도에 따른 Retention Bunus 적용|* 직무 성과에 따른 Option 제공 예정|<br>|\*복리후생|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">식사 복지 : 중식비 별도 지급  </span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">출퇴근 복지 :  매월 교통비(주차비 포함) 지급</span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">생일 복지 : 반차 소진 없이, 생일 당일 반일 휴가 사용 가능</span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">근속혜택 :  3년, 6년, 10년 이상 근속자 대상 추가 휴가 제공</span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">의료복지 :  지정 병원 한해서 가족까지 병원 이용료 할인 가능 (서울/부산 약 650개 병원) </span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">장비 혜택 : 최고 사양 개인 장비 지원 </span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">스킬업 지원 :  우수 직원 대상으로 석/박사 과정 학원 병행을 위한 플렉서블 타임 적용 </span>|* <span class=""colour"" style=""color:rgb(68, 68, 68)"">자율 복장 근무 :  복장 전면 자율화</span>","<연봉 및 복리후생>
\*연봉

* 동종업계 최고 대우 보장
* 성과에 따른 Incentive Bonus 및 직무 중요도에 따른 Retention Bunus 적용
* 직무 성과에 따른 Option 제공 예정

<br>
\*복리후생

* <span class=""colour"" style=""color:rgb(68, 68, 68)"">식사 복지 : 중식비 별도 지급  </span>
* <span class=""colour"" style=""color:rgb(68, 68, 68)"">출퇴근 복지 :  매월 교통비(주차비 포함) 지급</span>
* <span class=""colour"" style=""color:rgb(68, 68, 68)"">생일 복지 : 반차 소진 없이, 생일 당일 반일 휴가 사용 가능</span>
* <span class=""colour"" style=""color:rgb(68, 68, 68)"">근속혜택 :  3년, 6년, 10년 이상 근속자 대상 추가 휴가 제공</span>
* <span class=""colour"" style=""color:rgb(68, 68, 68)"">의료복지 :  지정 병원 한해서 가족까지 병원 이용료 할인 가능 (서울/부산 약 650개 병원) </span>
* <span class=""colour"" style=""color:rgb(68, 68, 68)"">장비 혜택 : 최고 사양 개인 장비 지원 </span>
* <span class=""colour"" style=""color:rgb(68, 68, 68)"">스킬업 지원 :  우수 직원 대상으로 석/박사 과정 학원 병행을 위한 플렉서블 타임 적용 </span>
* <span class=""colour"" style=""color:rgb(68, 68, 68)"">자율 복장 근무 :  복장 전면 자율화</span>"
백엔드 개발자,"### 백엔드 개발자 (신입, 경력), 어떤 일을 하나요?

책트는 유저가 겪는 어려움을 해결하기 위해 아래의 업무를 수행합니다.

* 유저의 입장에서 새로운 경험을 고민하고 기획합니다.
* 기획을 위해 본인에게 편한 다양한 툴(slack, notion, md…)을 사용하여 기록합니다.
* API 구성, 인프라, DB 설계를 설명하기 위해 다양한 툴을 사용하여 공유합니다.
* 여러가지 서비스를 함께 개발하는 Cross functional team을 지향합니다.

<br>
### 주요업무

* **API 개발 및 DB 설계**: 새로운 기능 개발을 위해 API 생성, 데이터베이스 설계, 스펙 논의, 버그 수정 등의 백엔드 개발 업무를 담당합니다.
* **실시간 통신 기술 활용**: Web RTC와 MQTT 등 다양한 실시간 통신 기술을 사용하여 고성능 서비스를 지원합니다.
* **서버 운영 및 관리**: AWS, GCP를 활용하여 대규모 트래픽을 처리하고 로그 관리를 효율적으로 수행합니다.
* **K8s 기반 서버 관리**: Kubernetes(K8s)를 도입해 서버 관리를 유동적으로 전환하고 있으며, 이를 통해 서버 운영의 효율성을 극대화하고 있습니다.
* **DB 분리 및 로그 관리 최적화**: 폭발적으로 증가하는 트래픽에 대응하여 DB 분리와 효율적인 로그 관리에 중점을 두고 있습니다.
* **레거시 코드 개선**: 기존의 레거시 코드를 정비하고, NestJS로 시스템을 개선해 나가고 있습니다.

<br>
<br>
",1,책트코리아,"서울 강서구 공항대로 200, (마곡동) 909호","### 백엔드 개발자 (신입, 경력), 어떤 일을 하나요?|책트는 유저가 겪는 어려움을 해결하기 위해 아래의 업무를 수행합니다.|* 유저의 입장에서 새로운 경험을 고민하고 기획합니다.|* 기획을 위해 본인에게 편한 다양한 툴(slack, notion, md…)을 사용하여 기록합니다.|* API 구성, 인프라, DB 설계를 설명하기 위해 다양한 툴을 사용하여 공유합니다.|* 여러가지 서비스를 함께 개발하는 Cross functional team을 지향합니다.|<br>|### 주요업무|* **API 개발 및 DB 설계**: 새로운 기능 개발을 위해 API 생성, 데이터베이스 설계, 스펙 논의, 버그 수정 등의 백엔드 개발 업무를 담당합니다.|* **실시간 통신 기술 활용**: Web RTC와 MQTT 등 다양한 실시간 통신 기술을 사용하여 고성능 서비스를 지원합니다.|* **서버 운영 및 관리**: AWS, GCP를 활용하여 대규모 트래픽을 처리하고 로그 관리를 효율적으로 수행합니다.|* **K8s 기반 서버 관리**: Kubernetes(K8s)를 도입해 서버 관리를 유동적으로 전환하고 있으며, 이를 통해 서버 운영의 효율성을 극대화하고 있습니다.|* **DB 분리 및 로그 관리 최적화**: 폭발적으로 증가하는 트래픽에 대응하여 DB 분리와 효율적인 로그 관리에 중점을 두고 있습니다.|* **레거시 코드 개선**: 기존의 레거시 코드를 정비하고, NestJS로 시스템을 개선해 나가고 있습니다.|<br>|<br>","### 백엔드 개발자 (신입, 경력), 어떤 일을 하나요?|책트는 유저가 겪는 어려움을 해결하기 위해 아래의 업무를 수행합니다.|* 유저의 입장에서 새로운 경험을 고민하고 기획합니다.|* 기획을 위해 본인에게 편한 다양한 툴(slack, notion, md…)을 사용하여 기록합니다.|* API 구성, 인프라, DB 설계를 설명하기 위해 다양한 툴을 사용하여 공유합니다.|* 여러가지 서비스를 함께 개발하는 Cross functional team을 지향합니다.|<br>|### 주요업무|* **API 개발 및 DB 설계**: 새로운 기능 개발을 위해 API 생성, 데이터베이스 설계, 스펙 논의, 버그 수정 등의 백엔드 개발 업무를 담당합니다.|* **실시간 통신 기술 활용**: Web RTC와 MQTT 등 다양한 실시간 통신 기술을 사용하여 고성능 서비스를 지원합니다.|* **서버 운영 및 관리**: AWS, GCP를 활용하여 대규모 트래픽을 처리하고 로그 관리를 효율적으로 수행합니다.|* **K8s 기반 서버 관리**: Kubernetes(K8s)를 도입해 서버 관리를 유동적으로 전환하고 있으며, 이를 통해 서버 운영의 효율성을 극대화하고 있습니다.|* **DB 분리 및 로그 관리 최적화**: 폭발적으로 증가하는 트래픽에 대응하여 DB 분리와 효율적인 로그 관리에 중점을 두고 있습니다.|* **레거시 코드 개선**: 기존의 레거시 코드를 정비하고, NestJS로 시스템을 개선해 나가고 있습니다.|<br>|<br>","* 미국 팀과 소통할 수 있는 영어 능력이 있으신 분|* 문제 해결을 위해서 어떠한 방식으로든 시도하는 의지를 가지신 분|* 인프라, 데브옵스 경험이 있으신 분|* 펌웨어 개발에 관심이 있으신 분",,Node.js|JavaScript|MySQL|AWS EC2|GCP(Google Cloud Platform)|GitHub|Linux,"- - -|<span class=""colour"" style=""color: rgb(36, 41, 47);"">[ 지원 방법 ]</span>|<span class=""colour"" style=""color: rgb(36, 41, 47);"">사전 질문과 함께 지원해주세요!</span>|<span class=""colour"" style=""color: rgb(36, 41, 47);"">📌 다음의 지원폼에서 제출해주시면 더 편하게 지원하실 수 있습니다. (랠릿으로 그대로 진행하셔도 가능합니다!)</span>|* [https://forms.fillout.com/t/wAUZH8A4TAus](https://forms.fillout.com/t/wAUZH8A4TAus)|* 페이지 제한은 없으니, 여러분에 대해 과감없이 소개해주세요.(각 문항별 500자 이상 / 글자수 제한 없음)|* 파일 형태는 PDF로 공유해주세요.|<span class=""colour"" style=""color: rgb(36, 41, 47);"">📒 Form에는 다음의 내용이 포함될 거에요.</span>|<span class=""colour"" style=""color: rgb(36, 41, 47);"">다음의 의 내용을 읽고 공감되는 소제목과 함께, 여러분의 이야기를 담아주세요.</span>|* Notion: [CHeKT Hires!](https://chekt.notion.site/)|* 지원자의 캐릭터(성격, 성향, 색깔 등)에 대해 저희의 이해를 도울 수 있는 3가지 이야기|* 지원자의 지원 동기|* (재직자이신 경우) 지원자의 이직 동기|* 지원자의 경력과 이력","- - -

<span class=""colour"" style=""color: rgb(36, 41, 47);"">[ 지원 방법 ]</span>

<span class=""colour"" style=""color: rgb(36, 41, 47);"">사전 질문과 함께 지원해주세요!</span>

<span class=""colour"" style=""color: rgb(36, 41, 47);"">📌 다음의 지원폼에서 제출해주시면 더 편하게 지원하실 수 있습니다. (랠릿으로 그대로 진행하셔도 가능합니다!)</span>

* [https://forms.fillout.com/t/wAUZH8A4TAus](https://forms.fillout.com/t/wAUZH8A4TAus)
* 페이지 제한은 없으니, 여러분에 대해 과감없이 소개해주세요.(각 문항별 500자 이상 / 글자수 제한 없음)
* 파일 형태는 PDF로 공유해주세요.

<span class=""colour"" style=""color: rgb(36, 41, 47);"">📒 Form에는 다음의 내용이 포함될 거에요.</span>

<span class=""colour"" style=""color: rgb(36, 41, 47);"">다음의 의 내용을 읽고 공감되는 소제목과 함께, 여러분의 이야기를 담아주세요.</span>

* Notion: [CHeKT Hires!](https://chekt.notion.site/)
* 지원자의 캐릭터(성격, 성향, 색깔 등)에 대해 저희의 이해를 도울 수 있는 3가지 이야기
* 지원자의 지원 동기
* (재직자이신 경우) 지원자의 이직 동기
* 지원자의 경력과 이력"
Software Engineer (Engine 개발),"\- C\+\+ 기반 엔진 개발
\- Computer Language Translator
\- 병렬 처리 기반으로 최적화된 언어 변환 기술 개발
\- Compiler, Computer Language 분석 기술",1|17,밀리만코리아,"서울 중구 세종대로 136, (태평로1가) 22층","\- C\+\+ 기반 엔진 개발|\- Computer Language Translator|\- 병렬 처리 기반으로 최적화된 언어 변환 기술 개발|\- Compiler, Computer Language 분석 기술","\- C\+\+ 기반 엔진 개발|\- Computer Language Translator|\- 병렬 처리 기반으로 최적화된 언어 변환 기술 개발|\- Compiler, Computer Language 분석 기술","* 계리시스템 개발에|관심이 있는 분|* <span class=""colour"" style=""color: black;"">다양한 문제를 해결하기 위한 신기술 개발에 관심이 있는 분 </span>|* <span class=""colour"" style=""color: black;"">금융공학에 관심 있는 분</span>|* 미래지향적이고 진취적이면서 컨설팅 업무에 관심이 있는 분",,기술 스택 없음,"<span class=""colour"" style=""color: black;""> </span>","<span class=""colour"" style=""color: black;""> </span>"
Unity3D 기반 디지털 트윈 클라이언트 개발자,"• Unity3D 엔진 기반 디지털 트윈 모니터링 솔루션 개발
• Unity3D 엔진 기반 시계열 그래프 분석 툴 개발",11|16|26,잉클,"경기 화성시 동탄기흥로 560, (영천동) 동익미라벨타워 806호 주식회사 잉클",Unity3D 엔진 기반 디지털 트윈 모니터링 솔루션 개발|Unity3D 엔진 기반 시계열 그래프 분석 툴 개발,Unity3D 엔진 기반 디지털 트윈 모니터링 솔루션 개발|Unity3D 엔진 기반 시계열 그래프 분석 툴 개발,"유니티 WebGL 개발 및 빌드 경험|디지털트윈 프로젝트 개발 경험|컴퓨터 사이언스 관련 학과 전공자|네트워크 프로그래밍 경험|웹 프론트엔드 개발 경험 (React, Javascript)",,Unity|OOP|C#,"<span class=""colour"" style=""color:rgb(40, 50, 60)"">**\# 진행 절차**</span>|<span class=""colour"" style=""color:rgb(40, 50, 60)"">1\. 지원자에게 5영업일 이내 전화 면접 및 질문지를 발송합니다\.</span>|<span class=""colour"" style=""color:rgb(40, 50, 60)"">2\. 회신된 질문지를 바탕으로 최종 면접대상자 및 면접 일정을 확정합니다\.</span>|<span class=""colour"" style=""color:rgb(40, 50, 60)"">3\. 면접\( 대면 or 비대면\)</span>|<span class=""colour"" style=""color:rgb(40, 50, 60)"">4\. 입사 여부 및 일정 등 입사 전 프로세스 진행</span>|<span class=""colour"" style=""color:rgb(40, 50, 60)"">5\. 입사 후 온보딩 진행</span>|<span class=""colour"" style=""color:rgb(40, 50, 60)"">6\. 입사 후 한달 적응 인터뷰 진행</span>","<span class=""colour"" style=""color:rgb(40, 50, 60)"">**\# 진행 절차**</span>

<span class=""colour"" style=""color:rgb(40, 50, 60)"">1\. 지원자에게 5영업일 이내 전화 면접 및 질문지를 발송합니다\.</span>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">2\. 회신된 질문지를 바탕으로 최종 면접대상자 및 면접 일정을 확정합니다\.</span>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">3\. 면접\( 대면 or 비대면\)</span>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">4\. 입사 여부 및 일정 등 입사 전 프로세스 진행</span>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">5\. 입사 후 온보딩 진행</span>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">6\. 입사 후 한달 적응 인터뷰 진행</span>"
